Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
33,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,1
38,Travel_Frequently,594,Other,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,0
31,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,1
29,Travel_Rarely,590,Other,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,1,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,0
30,Travel_Rarely,305,Other,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,6,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,0
32,Non-Travel,953,Other,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,3,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,0
38,Travel_Rarely,833,Other,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,7,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,0
43,Travel_Frequently,807,Other,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,1
42,Travel_Rarely,855,Other,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,3,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,0
55,Travel_Rarely,478,Other,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,10,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,0
33,Non-Travel,775,Other,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,0
41,Travel_Rarely,548,Other,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,1,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,0
34,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,0
53,Non-Travel,661,Other,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,9,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,0
43,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,4,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,0
34,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,7,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,0
21,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,1
38,Travel_Rarely,1153,Other,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,4,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,0
22,Travel_Rarely,1294,Other,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,1
31,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,6,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,0
51,Travel_Rarely,942,Other,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,9,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,0
37,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,0
46,Travel_Rarely,734,Other,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,10,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,0
36,Travel_Rarely,1383,Other,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,0
44,Travel_Frequently,429,Other,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,1
37,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,0
35,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,7,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,1
33,Travel_Rarely,867,Other,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,0
28,Travel_Rarely,1181,Other,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,1,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,0
39,Travel_Rarely,1253,Other,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,9,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,0
46,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,8,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,0
40,Travel_Rarely,616,Other,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,4,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,0
42,Travel_Rarely,1128,Other,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,6,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,0
35,Non-Travel,1180,Other,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,7,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,0
38,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,0
34,Travel_Frequently,234,Other,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,6,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,1
37,Travel_Rarely,370,Other,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,1
39,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,0
43,Non-Travel,343,Other,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,2,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,0
41,Travel_Rarely,447,Other,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,7,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,0
41,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,9,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,0
30,Travel_Rarely,1092,Other,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,8,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,0
26,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,1,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,1
46,Travel_Rarely,261,Other,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,1
40,Travel_Rarely,1194,Other,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,7,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,0
34,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,7,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,0
58,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,10,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,0
35,Travel_Rarely,185,Other,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,3,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,0
47,Travel_Rarely,1001,Other,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,9,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,0
40,Travel_Rarely,750,Other,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,5,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,0
54,Travel_Rarely,431,Other,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,7,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,0
31,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,8,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,0
28,Travel_Rarely,1217,Other,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,4,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,0
38,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,6,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,0
26,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,5,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,0
58,Travel_Frequently,1216,Other,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,10,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,0
18,Non-Travel,1431,Other,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,1,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,0
31,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,3,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,1
29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,2,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,1
45,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,6,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,0
36,Travel_Rarely,430,Other,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,8,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,0
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,6,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,0
27,Travel_Frequently,1297,Other,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,0
29,Travel_Frequently,574,Other,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,4,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,0
32,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,5,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,0
42,Non-Travel,355,Other,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,3,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,0
47,Travel_Rarely,207,Other,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,1,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,0
46,Travel_Rarely,706,Other,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,0
28,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,3,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,0
29,Travel_Rarely,726,Other,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,7,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,0
42,Travel_Rarely,1142,Other,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,4,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,0
32,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,1
46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,9,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,0
27,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,4,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,0
29,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,3,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,0
43,Travel_Rarely,823,Other,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,10,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,0
48,Travel_Rarely,1224,Other,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,10,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,0
29,Travel_Frequently,459,Other,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,1
46,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,8,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,1
27,Travel_Frequently,1131,Other,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,5,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,0
39,Travel_Rarely,835,Other,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,4,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,0
55,Travel_Rarely,836,Other,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,0
28,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,3,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,0
30,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,1
22,Travel_Rarely,391,Other,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,1
36,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,6,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,0
31,Travel_Rarely,311,Other,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,0
34,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,8,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,0
29,Travel_Rarely,592,Other,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,1,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,0
37,Travel_Rarely,783,Other,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,5,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,0
35,Travel_Rarely,219,Other,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,5,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,0
45,Travel_Rarely,556,Other,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,7,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,0
36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,4,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,0
40,Travel_Rarely,1137,Other,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,10,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,0
26,Travel_Rarely,482,Other,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,3,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,0
27,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,7,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,0
48,Travel_Frequently,117,Other,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,10,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,0
44,Travel_Rarely,170,Other,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,6,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,0
34,Non-Travel,967,Other,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,1,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,1
56,Travel_Rarely,1162,Other,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,1
36,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,6,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,0
41,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,5,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,0
42,Travel_Rarely,1396,Other,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,9,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,0
31,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,7,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,0
34,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,0
31,Travel_Rarely,471,Other,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,4,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,0
26,Travel_Frequently,1096,Other,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,0
45,Travel_Frequently,1297,Other,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,6,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,0
33,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,6,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,0
28,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,7,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,0
29,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,1,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,1
39,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,6,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,0
27,Travel_Rarely,1354,Other,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,1,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,0
34,Travel_Frequently,735,Other,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,7,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,0
28,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,8,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,1
47,Non-Travel,1169,Other,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,6,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,0
56,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,6,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,0
39,Travel_Rarely,867,Other,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,6,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,0
38,Travel_Frequently,1394,Other,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,1,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,0
58,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,10,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,0
32,Travel_Frequently,238,Other,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,1
38,Travel_Rarely,1206,Other,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,5,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,0
49,Travel_Frequently,1064,Other,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,10,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,0
42,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,6,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,0
27,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,3,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,1
35,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,6,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,0
28,Non-Travel,1103,Other,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,1,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,0
31,Non-Travel,976,Other,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,0
36,Non-Travel,1351,Other,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,3,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,0
34,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,0
34,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,0
26,Travel_Rarely,157,Other,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,3,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,0
29,Travel_Rarely,136,Other,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,6,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,0
32,Non-Travel,1146,Other,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,7,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,0
31,Travel_Frequently,1125,Other,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,6,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,0
28,Travel_Rarely,1404,Other,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,1
38,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,3,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,0
35,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,6,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,0
27,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,0
32,Travel_Rarely,1373,Other,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,8,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,0
31,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,6,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,1
53,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,9,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,1
54,Travel_Rarely,155,Other,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,3,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,0
33,Travel_Frequently,1303,Other,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,7,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,0
43,Travel_Rarely,574,Other,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,8,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,0
38,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,3,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,0
