Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Other,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
35,208,8,4,1630,3,52,3,3,4,12250,1,12,3,4,1,15,5,3,14,11,2,9,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.14285714285714285,0.9333333333333333,1.8925980437585421,-1.3740976894179648,-1.0910123953121396,0
37,671,19,3,1631,3,85,3,3,7,26493,3,17,3,1,3,9,2,2,4,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.0,0.4444444444444444,-0.9703700657713777,0.9769749507353318,0.2856604059016112,0
39,711,4,3,1633,1,81,3,3,6,3140,0,13,3,4,0,10,2,1,9,2,3,8,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.3333333333333333,0.9,0.5285961798960355,-0.8303654882501484,-0.7918058686151587,0
45,1329,2,2,1635,4,59,2,4,7,5388,1,19,3,1,2,10,3,3,10,7,3,9,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.3,1.0,1.5172446514036824,-1.1956685922010264,0.5290467087873902,0
38,397,2,2,1638,4,54,2,3,8,14199,3,19,3,4,1,10,6,4,5,4,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.0,0.5,-0.6498090966186151,0.5162140909041285,0.24454888822356785,0
35,737,10,3,1639,4,55,2,1,9,21530,9,17,3,3,0,15,3,3,13,12,6,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.46153846153846156,0.8666666666666667,1.9639524818269998,0.7675811745652886,-0.11147261363291366,1
37,1470,10,3,1640,2,71,3,2,4,9953,1,11,3,1,1,8,2,1,8,4,7,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.875,1.0,0.9061174887385658,-1.451049119670676,-1.1014695138643849,0
40,448,16,3,1641,3,84,3,4,8,19948,6,15,3,4,0,18,2,2,4,2,3,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.75,0.2222222222222222,0.18672623854999473,2.2312374751281303,-0.4335451073190271,0
44,602,1,5,1642,1,37,3,4,6,10503,4,11,3,3,0,14,3,3,10,7,0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.0,0.7142857142857143,0.4760061711395861,1.0296349398695823,-1.0351536313696192,0
48,365,4,5,1644,3,89,2,4,10,5602,2,25,4,2,1,23,3,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1.0,0.08695652173913043,0.652879104397076,2.4783061811982527,3.5177097846333525,0
35,763,15,2,1645,1,59,1,4,6,22098,6,14,3,4,2,7,2,2,2,2,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1.0,0.2857142857142857,-0.9621037717345609,1.1453081291886982,-0.4352981663986337,1
24,567,2,1,1646,1,32,3,4,4,17218,1,13,3,3,0,6,2,3,6,3,1,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.16666666666666666,1.0,-1.3025089273917319,-1.909543706153378,-0.8277854455870872,0
27,486,8,3,1647,2,86,4,3,4,22490,7,17,3,1,0,5,0,3,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.0,0.6,-1.9408492256281031,0.679036574380581,0.05641991154476637,0
27,591,2,3,1648,4,87,3,4,2,6297,2,13,3,3,0,6,0,2,4,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.25,0.6666666666666666,-1.8003288570405753,-0.6459014600499443,-0.9196215038299532,0
40,1329,7,3,1649,1,73,3,1,1,3339,3,14,3,2,0,10,3,1,4,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.4,-1.6271411163143343,0.6531494843010919,-0.34650168765525025,1
29,469,10,3,1650,3,42,2,3,7,23413,9,11,3,3,0,8,2,3,5,2,1,4,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.2,0.625,-0.7441892041974819,1.1276659026361266,-1.1608114805295162,0
36,711,5,4,1651,2,42,3,1,8,22792,4,12,3,3,2,9,6,3,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.3333333333333333,-1.0027666112900682,1.5493494206256695,-0.9599354030951546,0
25,772,2,1,1653,4,77,4,3,6,4973,1,17,3,3,2,7,6,3,7,7,0,7,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,1.0,-0.2468816582849495,-2.08666707175601,-0.21958879100349937,0
39,492,12,3,1654,4,66,3,2,6,7693,4,21,4,3,0,7,3,3,5,4,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.2,0.7142857142857143,-0.8841663918374707,0.246791381417023,2.592816814332627,0
49,301,22,4,1655,1,72,3,2,10,3498,3,16,3,2,2,27,2,3,4,2,1,2,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.25,0.14814814814814814,0.6544188551073999,3.0046024039398853,0.21547421531009583,0
50,813,17,5,1656,4,50,2,1,9,21981,5,15,3,3,3,19,3,3,14,11,1,11,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.07142857142857142,0.7368421052631579,3.2003180670376232,1.2544334722567694,-0.17071260477406988,0
20,1141,2,3,1657,3,31,3,3,3,13251,1,19,3,1,0,2,3,3,2,2,2,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.0,1.0,-1.6865179949031346,-2.1694290153507008,0.13714571674952475,0
34,1130,3,3,1658,4,66,3,2,6,19332,1,12,3,3,1,11,2,3,11,8,7,9,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.6363636363636364,1.0,2.0498117974177195,-1.5132900487528531,-1.1931534351584714,0
36,311,7,3,1659,1,77,3,2,1,10950,2,11,3,3,0,15,4,3,4,3,1,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.25,0.26666666666666666,-1.1586669357847867,0.5204026829578935,-1.1324188410090439,0
49,465,6,1,1661,3,41,2,3,10,11652,2,19,3,2,1,30,3,3,15,11,2,12,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.13333333333333333,0.5,3.6493634480611483,0.545437004223494,0.6534186961857074,0
36,894,1,4,1662,4,33,2,3,5,15411,0,15,3,3,0,4,6,3,3,2,1,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.3333333333333333,0.75,-1.2424891807628156,-0.6801822729450867,-0.5946664067521235,0
36,1040,3,2,1664,4,79,4,1,7,26308,6,20,4,1,1,13,3,3,5,4,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.38461538461538464,-0.5412114734932534,1.313680296296496,2.5040030361254377,0
54,584,22,5,1665,2,91,3,3,10,18685,3,25,4,3,1,36,6,3,10,8,4,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.4,0.2777777777777778,3.3081247701518643,2.580078745173268,3.699560922230479,0
43,1291,15,2,1666,3,65,2,3,10,3525,1,24,4,1,1,14,3,3,14,10,6,11,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.42857142857142855,1.0,3.214023395344241,-1.4843727955249366,3.508180048838737,0
35,880,12,4,1667,4,36,3,4,5,10414,3,24,4,1,0,13,2,4,11,9,6,7,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.5454545454545454,0.8461538461538461,1.7691548226738052,-1.0921018276545769,3.258805485151816,1
38,1189,1,3,1668,4,90,3,4,5,9867,7,15,3,4,2,19,4,4,13,11,2,9,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.15384615384615385,0.6842105263157895,2.0195091635781237,0.5329427660100265,-0.4423726914809134,0
29,991,5,3,1669,1,43,2,2,4,3356,1,13,3,2,1,10,3,2,10,0,0,9,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.0,1.0,-0.39519285887546407,-1.4318282447293966,-0.5910963306337025,0
33,392,2,4,1670,4,93,3,4,6,3921,1,14,3,3,2,6,5,3,6,2,0,4,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.0,1.0,-0.804015909089737,-0.8595859839202337,-0.739962688759663,0
32,977,2,3,1671,4,45,3,2,6,25518,0,13,3,3,2,10,4,2,9,5,1,6,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.1111111111111111,0.9,0.20838830788946314,-1.0609855370151207,-0.904425909806695,0
31,1112,5,4,1673,1,67,3,4,6,22589,1,11,3,1,2,10,2,3,10,0,0,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.0,1.0,-0.8110273598430136,-0.43647526281293453,-0.9465015413717339,0
49,464,16,3,1674,4,74,3,1,2,24941,4,16,3,2,1,17,2,2,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1.0,0.11764705882352941,-0.5886921471158248,1.9472631343395272,-0.22572223191523225,0
38,148,2,3,1675,4,42,2,2,2,23826,1,22,4,2,0,4,3,3,4,3,3,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.75,1.0,-0.8022241825861662,-1.619255834824972,2.6097125117870816,0
47,1225,2,4,1676,2,47,4,2,10,21086,6,14,3,3,3,29,2,3,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.3333333333333333,0.10344827586206896,0.6620774915071751,3.9451837081457324,-0.42159338779151845,0
49,809,1,3,1677,3,36,3,3,10,22384,4,14,3,1,0,23,2,3,8,7,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.0,0.34782608695652173,0.8192890606018186,2.4310739879037526,-0.35500325122972,0
41,1206,23,2,1678,4,80,3,3,8,11591,3,16,3,4,0,21,2,3,2,0,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.09523809523809523,-0.8754593145760158,2.3328390356641506,-0.04035139433253564,0
20,727,9,1,1680,4,54,3,1,3,21082,1,11,3,1,0,2,3,3,2,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.0,1.0,-2.4118357374498767,-2.104913560725829,-1.2752564288425543,0
33,530,16,3,1681,3,36,3,4,6,16130,1,25,4,3,1,7,2,3,6,5,1,2,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.16666666666666666,0.8571428571428571,-0.5789250347994807,-0.9765611971701115,3.477800238970134,0
36,1351,26,4,1682,1,80,3,3,6,7419,6,14,3,2,2,10,2,2,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.3,-1.234356421635814,1.900087634358509,-0.12110728319244872,0
44,528,1,3,1683,3,44,3,4,3,4167,4,18,3,1,3,8,2,3,2,2,2,2,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1.0,0.25,-0.9699080395699428,0.957802347521492,0.21591263655867837,0
23,1320,8,1,1684,4,93,2,3,4,20586,1,11,3,1,0,5,2,3,5,4,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.2,1.0,-1.4872631174717026,-1.91018748363434,-1.1443965991860412,1
38,1495,4,2,1687,4,87,3,3,3,26176,7,19,3,4,1,7,5,2,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,-2.6676106778725077,2.2763369306866545,0.31636664937274234,0
53,1395,24,4,1689,2,48,4,4,8,3458,3,15,3,3,0,11,2,3,4,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.25,0.36363636363636365,-0.08996438470576913,1.992195688535784,-0.13072823053329405,0
48,708,7,2,1691,4,95,3,3,2,11740,2,11,3,3,2,19,3,3,9,7,7,7,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.7777777777777778,0.47368421052631576,1.656275491697439,0.05880527547711606,-1.2476603784548317,1
32,1259,2,4,1692,4,95,3,2,1,24852,1,12,3,1,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0,1.0,-2.715115871233908,-0.8600820396396046,-1.0612052114706274,1
26,786,7,3,1693,4,76,3,4,2,11925,1,20,4,3,0,7,5,3,7,7,5,7,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.7142857142857143,1.0,0.2872159447324849,-2.5449368495428613,2.180318001412766,0
55,1441,22,3,1694,1,94,2,2,4,23737,5,12,3,4,1,8,1,3,4,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.25,0.5,-0.7284620496852339,1.9362516503025664,-0.6498351664159681,0
34,1157,5,2,1696,2,57,2,4,4,11912,1,14,3,3,1,15,3,4,15,10,4,13,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.26666666666666666,1.0,2.4002762619279916,-2.0917647684892464,-0.49757849339371085,0
60,370,1,4,1697,3,92,1,4,9,20467,3,20,4,3,1,19,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.05263157894736842,-0.5079928188355628,3.5082079907328274,2.740140820538759,0
33,267,21,3,1698,2,79,4,2,1,13637,1,18,3,4,3,14,6,3,14,11,2,13,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.14285714285714285,1.0,1.8503948916436963,-2.193447970368361,0.1440877683056341,0
37,1278,1,4,1700,3,31,1,4,8,7677,1,14,3,3,2,6,2,2,6,3,1,3,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.16666666666666666,1.0,-0.2519530566797702,-0.5051955835804672,-0.4487827327504762,0
34,678,19,3,1701,2,35,2,4,3,20338,1,12,3,2,0,10,3,3,10,9,8,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.8,1.0,1.6489550455346216,-2.118405640007564,-0.9306619469233388,0
23,427,7,3,1702,3,99,3,4,1,25103,1,21,4,2,1,3,2,3,3,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,0.0,1.0,-2.336104786944895,-1.8315362521501188,2.610155474428979,1
44,921,2,3,1703,3,96,4,4,8,14810,1,19,3,2,1,9,2,3,8,7,6,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.75,0.8888888888888888,1.7049637688644104,-0.6330923439618921,0.237629211086975,0
35,146,2,4,1704,1,79,2,4,6,13970,0,14,3,3,0,6,2,4,5,4,1,4,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.2,0.8333333333333334,-0.4707597022778195,-0.7294563310045873,-0.5801193276118386,0
